Wholesaler,Material,Trend
29727962,77313,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
29727962,60036,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
29727962,10947,"[1, 0, 1, 0, 0, 1, 1, 0, 1, 1]"
29727962,16550,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 1]"
29727962,16519,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1]"
29727962,78355,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
29727962,66989,"[1, 0, 0, 1, 1, 1, 0, 1, 1, 1]"
29727962,9974,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
29727962,3410,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 0]"
29727962,11766,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 0]"
29727962,3338,"[1, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
29727962,80176,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
29727962,62707,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]"
29727962,17028,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
29727962,58245,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
29727962,78356,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
29727962,71316,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
29727962,6013,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
29727962,66738,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
29727962,10611,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
29727962,63481,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
29727962,64665,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
29727962,67562,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
29379834,19898,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
29379834,3372,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
29379834,11766,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1]"
29379834,9974,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]"
29379834,10946,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]"
29379834,66989,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0]"
29379834,45416,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
29379834,61629,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0]"
29379834,60387,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
29379834,63627,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0]"
29379834,3337,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
29379834,74529,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
29379834,77589,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
29379834,63445,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
29379834,10947,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
29379834,59848,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0]"
29379834,71317,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0]"
29379834,59847,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
29379834,59874,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
29379834,11574,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0]"
29379834,3410,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
29379834,6013,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]"
29379834,77313,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]"
29379834,37961,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
29379834,33335,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
29379834,60036,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
29379834,10965,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
29379834,59873,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
29379834,63311,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
29379834,74582,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
29379834,30822,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
29379834,70601,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
29379834,10957,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
29379834,20614,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
29379834,18690,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,59286,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,3338,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,54232,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,72548,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,48537,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,67561,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,53566,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,75909,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,70579,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,70572,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,62706,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,15985,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,71316,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,43113,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,62707,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,59940,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,64601,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379834,76623,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
40002273,61629,"[1, 1, 1, 1, 0, 0]"
40002273,10946,"[1, 1, 0, 1, 0, 1]"
40002273,20614,"[1, 1, 0, 1, 1, 0]"
40002273,3530,"[1, 1, 0, 1, 0, 0]"
40002273,19898,"[1, 1, 0, 1, 0, 0]"
40002273,76623,"[1, 1, 0, 1, 1, 0]"
40002273,77589,"[1, 1, 0, 1, 0, 0]"
40002273,30822,"[1, 1, 0, 1, 0, 0]"
40002273,77313,"[1, 1, 0, 1, 0, 0]"
40002273,10957,"[1, 1, 0, 1, 1, 0]"
40002273,63311,"[1, 1, 0, 1, 1, 0]"
40002273,63627,"[1, 1, 0, 1, 1, 0]"
40002273,60387,"[1, 1, 0, 1, 0, 0]"
40002273,59847,"[1, 1, 0, 1, 0, 0]"
40002273,10965,"[1, 1, 0, 1, 0, 0]"
40002273,9974,"[1, 1, 0, 1, 1, 0]"
40002273,5983,"[1, 1, 0, 1, 0, 1]"
40002273,6013,"[1, 0, 0, 1, 0, 0]"
40002273,11574,"[1, 1, 0, 1, 1, 1]"
40002273,3410,"[1, 1, 0, 1, 1, 1]"
40002273,11766,"[1, 1, 0, 1, 1, 0]"
40002273,57005,"[1, 1, 0, 1, 0, 0]"
40002273,3372,"[0, 0, 0, 0, 1, 1]"
40002273,80176,"[0, 0, 0, 0, 1, 0]"
40002273,63445,"[0, 0, 0, 0, 1, 0]"
40002273,59848,"[0, 0, 0, 0, 1, 1]"
40002273,71317,"[0, 0, 0, 0, 0, 1]"
40002273,10947,"[0, 0, 0, 0, 0, 1]"
29379708,11574,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
29379708,3372,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
29379708,6013,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
29379708,9974,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
29379708,65660,"[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
29379708,71317,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0]"
29379708,63627,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]"
29379708,57005,"[1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0]"
29379708,19898,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
29379708,18690,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0]"
29379708,10947,"[1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1]"
29379708,10946,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
29379708,20614,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
29379708,66989,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
29379708,77313,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
29379708,10965,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]"
29379708,80176,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
29379708,3337,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]"
29379708,61629,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
29379708,58941,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
29379708,77589,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
29379708,54232,"[1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
29379708,10957,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
29379708,70601,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
29379708,62707,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
29379708,63311,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
29379701,11766,"[0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]"
29379701,20614,"[1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
29379701,10947,"[0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
29379701,9974,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
29379701,5983,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1]"
29379701,6013,"[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]"
29379701,10946,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
29379701,3337,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]"
29379701,11574,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]"
29379701,60505,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
29379701,3372,"[0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1]"
29379701,66738,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]"
29379701,10965,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]"
29379701,62707,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
29379701,62706,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
29996996,11574,[1]
29996996,3372,[1]
29996996,3410,[1]
29996996,71317,[1]
29996996,6013,[1]
29996996,9974,[1]
29996996,77313,[1]
29379101,71316,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
29379101,63311,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]"
29379101,63627,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
29379101,70601,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0]"
29379101,9974,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0]"
29379101,69265,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
29379101,64665,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1]"
29379101,5983,"[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0]"
29379101,63481,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
29379101,48537,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1]"
29379101,61629,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0]"
29379101,18690,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
29379101,54632,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0]"
29379101,76623,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
29379101,3372,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
29379101,19898,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]"
29379101,10965,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0]"
29379101,10947,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1]"
29379101,10946,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1]"
29379101,33335,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0]"
29379101,78356,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0]"
29379101,59847,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
29379101,3410,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]"
29379101,11574,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]"
29379101,59874,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]"
29379101,77313,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]"
29379101,77589,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
29379101,71317,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0]"
29379101,59848,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0]"
29379101,80417,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
29379101,62707,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
29379101,74342,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
29379101,81410,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
29379101,66989,"[1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
29379101,11766,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
29379101,59873,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
29379101,30822,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
29379101,20614,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
29379101,78313,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
29379101,3337,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
29379101,43113,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379101,10957,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379101,6013,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379101,18827,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379101,54232,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379101,70579,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379101,74529,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379101,70572,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379101,62706,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379101,75909,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
29379089,19898,"[0, 1, 0, 0, 1, 1, 1]"
29379089,55357,"[0, 1, 0, 0, 1, 1, 1]"
29379089,11574,"[1, 1, 1, 1, 1, 1, 1]"
29379089,10946,"[0, 0, 0, 0, 1, 1, 0]"
29379089,10965,"[1, 0, 0, 1, 0, 1, 1]"
29379089,66738,"[1, 0, 0, 1, 1, 1, 1]"
29379089,6013,"[1, 1, 1, 1, 1, 1, 1]"
29379089,54632,"[0, 0, 0, 0, 0, 1, 0]"
29379089,29777,"[0, 1, 0, 1, 1, 0, 1]"
29379089,59873,"[0, 0, 0, 1, 0, 0, 0]"
29379089,59874,"[0, 0, 0, 1, 0, 0, 0]"
29379089,70579,"[0, 0, 0, 1, 0, 0, 0]"
29379089,62706,"[0, 1, 0, 0, 0, 0, 0]"
