,Material,Wholesaler,HLs,Dates
10,10946,29378992,"[4.2, 8.4, 8.4, 4.2, 8.4, 4.2, 4.2, 12.6, 4.2, 8.4, 8.4, 12.6, 4.2, 12.6, 4.2, 12.6, 4.2, 4.2, 12.6, 12.6, 16.8, 8.4, 21.0, 8.4, 8.4, 8.4, 4.2]","[Timestamp('2019-08-08 00:00:00'), Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-05 00:00:00'), Timestamp('2019-09-23 00:00:00'), Timestamp('2019-10-09 00:00:00'), Timestamp('2019-11-12 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-12-09 00:00:00'), Timestamp('2020-02-11 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-02-28 00:00:00'), Timestamp('2020-05-19 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-15 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-06-29 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-02 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-23 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-03 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-10-21 00:00:00'), Timestamp('2020-10-23 00:00:00'), Timestamp('2021-01-12 00:00:00')]"
11,10946,29379621,"[4.2, 4.2, 4.2, 12.6, 4.2, 4.2, 4.2, 4.2, 8.4, 8.4, 4.2, 4.2, 4.2, 12.6, 16.8, 16.8, 12.6, 4.2, 8.4, 8.4, 4.2, 4.2, 6.0]","[Timestamp('2019-08-21 00:00:00'), Timestamp('2019-09-11 00:00:00'), Timestamp('2019-09-23 00:00:00'), Timestamp('2019-10-01 00:00:00'), Timestamp('2019-10-08 00:00:00'), Timestamp('2019-10-16 00:00:00'), Timestamp('2019-10-31 00:00:00'), Timestamp('2019-12-03 00:00:00'), Timestamp('2019-12-18 00:00:00'), Timestamp('2020-01-03 00:00:00'), Timestamp('2020-01-27 00:00:00'), Timestamp('2020-01-31 00:00:00'), Timestamp('2020-02-10 00:00:00'), Timestamp('2020-02-28 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-09-11 00:00:00'), Timestamp('2020-09-24 00:00:00'), Timestamp('2020-10-21 00:00:00'), Timestamp('2021-01-12 00:00:00'), Timestamp('2021-01-18 00:00:00'), Timestamp('2021-02-09 00:00:00')]"
12,10946,29379639,"[29.4, 25.2, 25.2, 4.2, 12.6]","[Timestamp('2019-09-16 00:00:00'), Timestamp('2019-11-18 00:00:00'), Timestamp('2019-12-20 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-03-02 00:00:00')]"
13,10946,29595514,"[109.2, 327.6, 109.2, 218.4, 100.8, 0.0, 109.2, 159.6, 151.2, 42.0, 109.2, 29.4, 218.4, 109.2, 25.2, 29.4, 109.2, 109.2, 126.0, 310.8, 42.0, 16.8, 109.2, 25.2, 0.1092, 0.1092, 0.1092, 0.1092, 0.1092, 0.1092, 54.6, 21.0, 16.8, 37.8, 50.50920000000001, 0.1092, 0.1092, 8.4, 0.1092, 50.4, 54.6, 0.1092, 8.4, 0.1092, 75.6, 71.4, 33.6, 63.0, 67.2, 58.8, 130.2, 54.6, 58.8, 63.0, 33.6, 50.4, 109.2, 96.6, 46.2, 75.6, 25.2, 100.8, 21.0, 46.2, 79.8, 75.6]","[Timestamp('2019-08-26 00:00:00'), Timestamp('2019-12-16 00:00:00'), Timestamp('2020-02-20 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-04-08 00:00:00'), Timestamp('2020-04-14 00:00:00'), Timestamp('2020-04-17 00:00:00'), Timestamp('2020-04-29 00:00:00'), Timestamp('2020-05-07 00:00:00'), Timestamp('2020-05-13 00:00:00'), Timestamp('2020-05-22 00:00:00'), Timestamp('2020-05-25 00:00:00'), Timestamp('2020-05-27 00:00:00'), Timestamp('2020-05-29 00:00:00'), Timestamp('2020-06-03 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-06-11 00:00:00'), Timestamp('2020-06-15 00:00:00'), Timestamp('2020-06-16 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-06-30 00:00:00'), Timestamp('2020-07-03 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-07 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-07-23 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-07-31 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-08-19 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-08-28 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-04 00:00:00'), Timestamp('2020-09-18 00:00:00'), Timestamp('2020-10-01 00:00:00'), Timestamp('2020-10-07 00:00:00'), Timestamp('2020-10-08 00:00:00'), Timestamp('2020-10-14 00:00:00'), Timestamp('2020-10-22 00:00:00'), Timestamp('2020-10-23 00:00:00'), Timestamp('2020-10-28 00:00:00'), Timestamp('2020-11-18 00:00:00'), Timestamp('2020-12-01 00:00:00'), Timestamp('2020-12-09 00:00:00'), Timestamp('2020-12-14 00:00:00'), Timestamp('2020-12-21 00:00:00'), Timestamp('2020-12-22 00:00:00'), Timestamp('2021-01-05 00:00:00'), Timestamp('2021-01-12 00:00:00'), Timestamp('2021-01-18 00:00:00'), Timestamp('2021-01-20 00:00:00'), Timestamp('2021-01-25 00:00:00'), Timestamp('2021-02-04 00:00:00'), Timestamp('2021-02-05 00:00:00'), Timestamp('2021-02-09 00:00:00'), Timestamp('2021-02-19 00:00:00')]"
14,10946,29379626,"[12.6, 21.0, 4.2, 37.8, 16.8, 8.4, 21.0, 29.4, 37.8, 16.8, 25.2, 12.6, 25.2, 33.6, 25.2, 37.8, 37.8, 29.4, 8.4, 16.8]","[Timestamp('2019-08-22 00:00:00'), Timestamp('2019-09-03 00:00:00'), Timestamp('2019-09-06 00:00:00'), Timestamp('2019-09-17 00:00:00'), Timestamp('2019-11-18 00:00:00'), Timestamp('2019-12-17 00:00:00'), Timestamp('2020-02-11 00:00:00'), Timestamp('2020-03-04 00:00:00'), Timestamp('2020-05-22 00:00:00'), Timestamp('2020-06-03 00:00:00'), Timestamp('2020-06-17 00:00:00'), Timestamp('2020-06-30 00:00:00'), Timestamp('2020-07-08 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-07-31 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-08-31 00:00:00'), Timestamp('2020-09-22 00:00:00')]"
15,10946,29379862,"[4.2, 8.4, 4.2, 25.2, 8.4, 4.2, 8.4, 8.4, 12.6, 4.2, 12.6, 8.4, 4.2, 8.4, 8.4, 12.6, 16.8, 4.2, 4.2, 8.4, 4.2, 33.6, 25.2, 12.6, 21.0, 12.6, 25.2, 25.2, 29.4, 8.4, 16.8, 4.2, 8.4, 12.6, 4.2, 8.4, 12.6, 33.6]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2019-08-12 00:00:00'), Timestamp('2019-08-19 00:00:00'), Timestamp('2019-08-26 00:00:00'), Timestamp('2019-09-10 00:00:00'), Timestamp('2019-09-16 00:00:00'), Timestamp('2019-09-23 00:00:00'), Timestamp('2019-09-30 00:00:00'), Timestamp('2019-10-15 00:00:00'), Timestamp('2019-10-28 00:00:00'), Timestamp('2019-11-12 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-12-09 00:00:00'), Timestamp('2019-12-17 00:00:00'), Timestamp('2020-01-06 00:00:00'), Timestamp('2020-01-20 00:00:00'), Timestamp('2020-02-03 00:00:00'), Timestamp('2020-02-10 00:00:00'), Timestamp('2020-02-17 00:00:00'), Timestamp('2020-02-24 00:00:00'), Timestamp('2020-03-02 00:00:00'), Timestamp('2020-04-20 00:00:00'), Timestamp('2020-05-18 00:00:00'), Timestamp('2020-06-08 00:00:00'), Timestamp('2020-06-17 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-08 00:00:00'), Timestamp('2020-09-15 00:00:00'), Timestamp('2020-09-22 00:00:00'), Timestamp('2020-10-05 00:00:00'), Timestamp('2020-10-13 00:00:00'), Timestamp('2021-01-13 00:00:00')]"
16,10946,40007881,"[29.4, 12.6, 33.6, 12.6, 12.6, 25.2, 21.0]","[Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-29 00:00:00'), Timestamp('2020-10-15 00:00:00'), Timestamp('2021-01-04 00:00:00'), Timestamp('2021-01-13 00:00:00'), Timestamp('2021-01-27 00:00:00'), Timestamp('2021-02-11 00:00:00')]"
17,10946,29379632,"[214.2, 210.0, 109.2, 210.0, 105.0, 109.2, 109.2, 105.0, 109.2, 105.0, 58.8, 63.0, 46.2, 96.6, 84.0, 37.8, 42.0, 84.0, 58.8, 71.4, 42.0, 50.4, 21.0, 100.8, 100.8, 42.0, 138.60000000000002, 210.0, 58.8, 134.4, 109.2, 100.80000000000001, 92.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 67.2, 0.0, 0.0, 0.0, 0.0, 42.0, 0.1764, 21.0, 8.4, 50.4, 37.8, 42.0, 50.4, 21.0, 37.8, 8.4, 25.2, 42.0, 33.6]","[Timestamp('2019-08-01 00:00:00'), Timestamp('2019-08-13 00:00:00'), Timestamp('2019-09-17 00:00:00'), Timestamp('2019-09-19 00:00:00'), Timestamp('2019-10-22 00:00:00'), Timestamp('2019-11-06 00:00:00'), Timestamp('2019-11-12 00:00:00'), Timestamp('2019-11-21 00:00:00'), Timestamp('2019-12-11 00:00:00'), Timestamp('2019-12-24 00:00:00'), Timestamp('2020-01-03 00:00:00'), Timestamp('2020-01-08 00:00:00'), Timestamp('2020-01-24 00:00:00'), Timestamp('2020-01-31 00:00:00'), Timestamp('2020-02-07 00:00:00'), Timestamp('2020-02-14 00:00:00'), Timestamp('2020-02-17 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-03-04 00:00:00'), Timestamp('2020-03-09 00:00:00'), Timestamp('2020-05-15 00:00:00'), Timestamp('2020-05-20 00:00:00'), Timestamp('2020-05-26 00:00:00'), Timestamp('2020-05-28 00:00:00'), Timestamp('2020-05-29 00:00:00'), Timestamp('2020-06-02 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-06-09 00:00:00'), Timestamp('2020-06-12 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-06-29 00:00:00'), Timestamp('2020-07-10 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-23 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-07-31 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-08-13 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-08-26 00:00:00'), Timestamp('2020-08-28 00:00:00'), Timestamp('2020-09-04 00:00:00'), Timestamp('2020-09-10 00:00:00'), Timestamp('2020-09-21 00:00:00'), Timestamp('2020-10-02 00:00:00'), Timestamp('2020-10-23 00:00:00'), Timestamp('2020-11-25 00:00:00'), Timestamp('2020-12-11 00:00:00'), Timestamp('2020-12-29 00:00:00'), Timestamp('2021-01-13 00:00:00'), Timestamp('2021-01-15 00:00:00'), Timestamp('2021-01-29 00:00:00'), Timestamp('2021-02-02 00:00:00'), Timestamp('2021-02-12 00:00:00'), Timestamp('2021-02-18 00:00:00')]"
18,10946,29799562,"[12.6, 42.0, 4.2, 4.2, 29.4, 12.6, 12.6, 29.4, 4.2, 16.8, 4.2, 12.6, 25.2, 12.6, 29.4, 16.8, 8.4, 1.2, 12.6, 29.4, 25.2, 12.6, 16.8, 4.2, 4.2, 25.2]","[Timestamp('2019-08-07 00:00:00'), Timestamp('2019-09-20 00:00:00'), Timestamp('2019-10-11 00:00:00'), Timestamp('2019-10-25 00:00:00'), Timestamp('2019-11-13 00:00:00'), Timestamp('2019-11-28 00:00:00'), Timestamp('2019-12-20 00:00:00'), Timestamp('2020-01-09 00:00:00'), Timestamp('2020-01-20 00:00:00'), Timestamp('2020-01-30 00:00:00'), Timestamp('2020-02-10 00:00:00'), Timestamp('2020-03-02 00:00:00'), Timestamp('2020-04-16 00:00:00'), Timestamp('2020-05-11 00:00:00'), Timestamp('2020-05-25 00:00:00'), Timestamp('2020-06-02 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-06-30 00:00:00'), Timestamp('2020-07-03 00:00:00'), Timestamp('2020-07-15 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-18 00:00:00'), Timestamp('2020-08-26 00:00:00'), Timestamp('2020-09-28 00:00:00'), Timestamp('2020-10-16 00:00:00'), Timestamp('2021-01-14 00:00:00')]"
19,10946,29379695,"[71.4, 21.0, 54.6, 25.2, 29.4, 109.2, 12.6, 25.2, 37.8, 25.2, 25.2, 29.4, 8.4, 21.0, 29.4, 4.2, 50.4, 8.4, 50.4, 16.8, 16.8, 67.2, 67.2, 63.0, 8.4, 16.8, 21.0, 21.0, 33.6, 21.0, 8.4, 12.6, 16.8, 12.6, 8.4, 8.4, 12.6, 46.2, 33.6, 33.6]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2019-08-08 00:00:00'), Timestamp('2019-09-06 00:00:00'), Timestamp('2019-09-16 00:00:00'), Timestamp('2019-11-19 00:00:00'), Timestamp('2019-11-21 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-04-15 00:00:00'), Timestamp('2020-04-28 00:00:00'), Timestamp('2020-05-13 00:00:00'), Timestamp('2020-05-20 00:00:00'), Timestamp('2020-05-28 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-06-15 00:00:00'), Timestamp('2020-06-19 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-06-26 00:00:00'), Timestamp('2020-06-29 00:00:00'), Timestamp('2020-07-03 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-07 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-08-19 00:00:00'), Timestamp('2020-08-26 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-07 00:00:00'), Timestamp('2020-09-10 00:00:00'), Timestamp('2020-09-17 00:00:00'), Timestamp('2020-09-29 00:00:00'), Timestamp('2020-10-08 00:00:00'), Timestamp('2020-11-04 00:00:00'), Timestamp('2020-12-16 00:00:00'), Timestamp('2021-01-18 00:00:00'), Timestamp('2021-02-03 00:00:00')]"
20,10946,29563814,"[16.8, 16.8, 8.4, 12.6, 12.6, 63.0, 8.4, 8.4, 21.0, 29.4, 12.6, 16.8, 37.8, 33.6, 33.6, 37.8, 8.4, 37.8]","[Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-03 00:00:00'), Timestamp('2019-09-13 00:00:00'), Timestamp('2019-10-08 00:00:00'), Timestamp('2019-11-14 00:00:00'), Timestamp('2019-11-21 00:00:00'), Timestamp('2020-02-17 00:00:00'), Timestamp('2020-03-02 00:00:00'), Timestamp('2020-05-06 00:00:00'), Timestamp('2020-05-25 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-06-26 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-08-04 00:00:00'), Timestamp('2020-09-24 00:00:00'), Timestamp('2020-10-06 00:00:00'), Timestamp('2021-01-19 00:00:00')]"
21,10946,29379067,"[8.4, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 8.4, 8.4, 8.4, 12.6, 21.0, 4.2, 8.4, 4.2, 8.4, 8.4, 8.4]","[Timestamp('2019-08-27 00:00:00'), Timestamp('2019-09-30 00:00:00'), Timestamp('2019-10-14 00:00:00'), Timestamp('2019-11-13 00:00:00'), Timestamp('2019-12-10 00:00:00'), Timestamp('2019-12-18 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-02-17 00:00:00'), Timestamp('2020-03-31 00:00:00'), Timestamp('2020-04-20 00:00:00'), Timestamp('2020-05-19 00:00:00'), Timestamp('2020-06-01 00:00:00'), Timestamp('2020-07-08 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-08-19 00:00:00'), Timestamp('2020-09-07 00:00:00'), Timestamp('2020-10-26 00:00:00'), Timestamp('2020-12-14 00:00:00'), Timestamp('2021-01-19 00:00:00'), Timestamp('2021-02-16 00:00:00')]"
22,10946,29379676,"[4.2, 4.2, 0.6, 1.8, 4.2, 1.8, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2]","[Timestamp('2019-08-22 00:00:00'), Timestamp('2019-10-03 00:00:00'), Timestamp('2019-11-13 00:00:00'), Timestamp('2019-12-02 00:00:00'), Timestamp('2019-12-23 00:00:00'), Timestamp('2020-02-27 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-06-22 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-10 00:00:00'), Timestamp('2020-07-20 00:00:00'), Timestamp('2020-08-13 00:00:00')]"
23,10946,29379841,"[4.2, 16.8, 8.4, 4.2, 4.2, 4.2, 8.4, 8.4, 8.4, 16.8, 4.2, 4.2, 8.4, 12.6, 21.0, 12.6, 16.8, 4.2, 8.4, 8.4]","[Timestamp('2019-08-28 00:00:00'), Timestamp('2019-09-04 00:00:00'), Timestamp('2019-09-24 00:00:00'), Timestamp('2019-10-01 00:00:00'), Timestamp('2019-10-09 00:00:00'), Timestamp('2019-10-22 00:00:00'), Timestamp('2019-10-29 00:00:00'), Timestamp('2019-11-19 00:00:00'), Timestamp('2019-12-02 00:00:00'), Timestamp('2019-12-11 00:00:00'), Timestamp('2020-01-15 00:00:00'), Timestamp('2020-02-13 00:00:00'), Timestamp('2020-03-04 00:00:00'), Timestamp('2020-06-15 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-02 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-08-17 00:00:00'), Timestamp('2020-08-25 00:00:00'), Timestamp('2020-09-23 00:00:00')]"
24,10946,29379116,"[4.2, 8.4, 8.4, 4.2, 4.2, 4.2, 8.4, 8.4, 8.4, 12.6, 12.6, 25.2, 25.2, 8.4, 8.4, 16.8, 8.4]","[Timestamp('2019-08-05 00:00:00'), Timestamp('2019-08-26 00:00:00'), Timestamp('2019-09-16 00:00:00'), Timestamp('2019-09-30 00:00:00'), Timestamp('2019-10-28 00:00:00'), Timestamp('2019-11-13 00:00:00'), Timestamp('2019-12-05 00:00:00'), Timestamp('2020-01-07 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-05-20 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-06-24 00:00:00'), Timestamp('2020-07-08 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-09-02 00:00:00'), Timestamp('2020-09-25 00:00:00'), Timestamp('2021-01-22 00:00:00')]"
25,10946,29379610,"[58.8, 25.2, 8.4, 12.6, 12.6, 8.4, 25.2, 16.8, 12.6, 12.6, 42.0, 42.0, 12.6, 8.4, 16.8, 21.0, 8.4, 16.8, 16.8, 0.084]","[Timestamp('2019-08-14 00:00:00'), Timestamp('2019-10-25 00:00:00'), Timestamp('2019-11-29 00:00:00'), Timestamp('2019-12-10 00:00:00'), Timestamp('2019-12-27 00:00:00'), Timestamp('2020-01-21 00:00:00'), Timestamp('2020-02-07 00:00:00'), Timestamp('2020-03-02 00:00:00'), Timestamp('2020-04-20 00:00:00'), Timestamp('2020-05-18 00:00:00'), Timestamp('2020-05-26 00:00:00'), Timestamp('2020-05-28 00:00:00'), Timestamp('2020-06-05 00:00:00'), Timestamp('2020-07-08 00:00:00'), Timestamp('2020-07-17 00:00:00'), Timestamp('2020-07-24 00:00:00'), Timestamp('2020-08-11 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-08-24 00:00:00'), Timestamp('2020-09-17 00:00:00')]"
26,10946,29379830,"[25.2, 12.6, 25.2, 16.8, 37.8, 22.2, 33.6, 33.6, 8.4, 42.0, 16.8, 42.0, 42.0, 21.0, 21.0, 16.8]","[Timestamp('2019-08-26 00:00:00'), Timestamp('2019-08-29 00:00:00'), Timestamp('2020-01-09 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-04-28 00:00:00'), Timestamp('2020-05-26 00:00:00'), Timestamp('2020-06-11 00:00:00'), Timestamp('2020-06-18 00:00:00'), Timestamp('2020-06-26 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-10 00:00:00'), Timestamp('2020-09-01 00:00:00'), Timestamp('2020-09-16 00:00:00'), Timestamp('2020-10-12 00:00:00'), Timestamp('2021-01-25 00:00:00')]"
27,10946,29379283,"[8.4, 4.2, 8.4, 12.6, 4.2, 4.2, 4.2, 8.4, 12.6, 4.2, 8.4, 4.2, 8.4, 8.4, 16.8, 21.0, 21.0, 12.6, 16.8, 16.8, 4.2, 4.2, 4.2, 8.4, 29.4]","[Timestamp('2019-08-06 00:00:00'), Timestamp('2019-08-23 00:00:00'), Timestamp('2019-09-05 00:00:00'), Timestamp('2019-10-04 00:00:00'), Timestamp('2019-10-22 00:00:00'), Timestamp('2019-11-06 00:00:00'), Timestamp('2019-11-21 00:00:00'), Timestamp('2019-11-22 00:00:00'), Timestamp('2019-12-03 00:00:00'), Timestamp('2020-01-13 00:00:00'), Timestamp('2020-01-28 00:00:00'), Timestamp('2020-02-05 00:00:00'), Timestamp('2020-02-18 00:00:00'), Timestamp('2020-03-03 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-06-23 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-27 00:00:00'), Timestamp('2020-08-05 00:00:00'), Timestamp('2020-08-14 00:00:00'), Timestamp('2020-10-21 00:00:00'), Timestamp('2020-12-01 00:00:00'), Timestamp('2020-12-02 00:00:00'), Timestamp('2020-12-15 00:00:00'), Timestamp('2021-01-26 00:00:00')]"
28,10946,29379684,"[16.8, 16.8, 42.0, 16.8, 8.4, 25.2, 16.8, 4.2, 25.2, 25.2, 8.4, 21.0, 21.0, 4.2, 4.2, 12.6, 8.4, 16.8, 12.6, 16.8, 16.8]","[Timestamp('2019-08-19 00:00:00'), Timestamp('2019-09-17 00:00:00'), Timestamp('2019-09-18 00:00:00'), Timestamp('2019-09-19 00:00:00'), Timestamp('2019-12-23 00:00:00'), Timestamp('2020-02-04 00:00:00'), Timestamp('2020-02-25 00:00:00'), Timestamp('2020-05-12 00:00:00'), Timestamp('2020-05-25 00:00:00'), Timestamp('2020-07-06 00:00:00'), Timestamp('2020-07-09 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-21 00:00:00'), Timestamp('2020-07-30 00:00:00'), Timestamp('2020-08-21 00:00:00'), Timestamp('2020-09-02 00:00:00'), Timestamp('2020-09-11 00:00:00'), Timestamp('2020-09-24 00:00:00'), Timestamp('2020-11-30 00:00:00'), Timestamp('2021-01-26 00:00:00'), Timestamp('2021-01-29 00:00:00')]"
29,10946,29379651,"[29.4, 16.8, 109.2, 75.6, 67.2, 218.4, 176.4, 142.8, 58.8, 105.0, 63.0, 25.2, 109.2, 58.8, 50.4, 134.4, 151.2, 46.2, 109.2, 42.0, 79.8, 37.8, 50.4, 75.6, 42.0, 142.8, 21.0, 33.6, 21.0, 0.0714, 0.1092, 0.2898, 25.2, 218.4, 33.6, 58.8, 0.1092, 12.6, 12.6, 29.4, 63.0, 16.8, 29.4, 84.0, 46.2]","[Timestamp('2019-08-09 00:00:00'), Timestamp('2019-08-22 00:00:00'), Timestamp('2019-08-27 00:00:00'), Timestamp('2019-09-17 00:00:00'), Timestamp('2019-09-18 00:00:00'), Timestamp('2019-09-23 00:00:00'), Timestamp('2019-09-25 00:00:00'), Timestamp('2019-10-03 00:00:00'), Timestamp('2019-10-14 00:00:00'), Timestamp('2019-10-30 00:00:00'), Timestamp('2019-11-08 00:00:00'), Timestamp('2019-11-18 00:00:00'), Timestamp('2019-11-25 00:00:00'), Timestamp('2019-12-17 00:00:00'), Timestamp('2019-12-19 00:00:00'), Timestamp('2019-12-26 00:00:00'), Timestamp('2020-01-15 00:00:00'), Timestamp('2020-01-29 00:00:00'), Timestamp('2020-02-12 00:00:00'), Timestamp('2020-03-09 00:00:00'), Timestamp('2020-05-12 00:00:00'), Timestamp('2020-05-22 00:00:00'), Timestamp('2020-05-28 00:00:00'), Timestamp('2020-06-04 00:00:00'), Timestamp('2020-06-10 00:00:00'), Timestamp('2020-06-17 00:00:00'), Timestamp('2020-06-25 00:00:00'), Timestamp('2020-07-01 00:00:00'), Timestamp('2020-07-08 00:00:00'), Timestamp('2020-07-16 00:00:00'), Timestamp('2020-07-22 00:00:00'), Timestamp('2020-07-28 00:00:00'), Timestamp('2020-07-29 00:00:00'), Timestamp('2020-08-11 00:00:00'), Timestamp('2020-08-12 00:00:00'), Timestamp('2020-08-27 00:00:00'), Timestamp('2020-09-18 00:00:00'), Timestamp('2020-10-06 00:00:00'), Timestamp('2020-10-12 00:00:00'), Timestamp('2020-11-04 00:00:00'), Timestamp('2020-11-19 00:00:00'), Timestamp('2020-11-27 00:00:00'), Timestamp('2020-12-10 00:00:00'), Timestamp('2020-12-28 00:00:00'), Timestamp('2021-02-03 00:00:00')]"
